"distance"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
-105	0.86143	0.86499	0.86647	0.89877	0.87438	0.87944	0.87772	0.91082	0.89201	0.86376	0.86348	0.87864	0.87046	0.85566	0.88011	0.87854	0.85799	0.86774	0.88259	0.86385	0.87938	0.86025	0.88667	0.84083	0.86309	0.85347	0.87929	0.84507	0.82762	0.82107	0.8277	0.84294	0.85796	0.84804	0.85514	0.84973	0.85627	0.8533	0.85359	0.85814	0.86929	0.86863	0.86216	0.83241	0.85171	0.82921
-90	0.82084	0.82823	0.83225	0.86251	0.84895	0.84067	0.84237	0.87785	0.86642	0.82681	0.82653	0.84898	0.82669	0.82248	0.84796	0.83983	0.83161	0.82842	0.84384	0.83085	0.84254	0.82498	0.85126	0.81917	0.82683	0.82834	0.84105	0.81393	0.79837	0.78283	0.8008	0.80859	0.82048	0.81138	0.8205	0.80467	0.81371	0.81388	0.81601	0.82449	0.84085	0.8297	0.83213	0.79394	0.8133	0.79207
-75	0.79105	0.80757	0.79757	0.84178	0.81472	0.82804	0.81838	0.8506	0.8507	0.79381	0.79873	0.82037	0.79402	0.79896	0.8232	0.81705	0.81356	0.80501	0.81413	0.80406	0.81066	0.8044	0.8279	0.80189	0.81922	0.81914	0.82092	0.80498	0.77581	0.7462	0.77856	0.77118	0.78839	0.78066	0.7931	0.76887	0.78301	0.7949	0.78631	0.79824	0.83183	0.80685	0.80323	0.78131	0.79132	0.78356
-60	0.78262	0.80028	0.79841	0.80926	0.8109	0.82363	0.81052	0.84372	0.83896	0.78197	0.78773	0.81586	0.7749	0.79073	0.81946	0.80057	0.79706	0.80527	0.8057	0.80574	0.80457	0.79733	0.81422	0.78917	0.81019	0.81838	0.80522	0.79425	0.76458	0.73274	0.77164	0.76372	0.77662	0.76706	0.78269	0.75607	0.7653	0.7806	0.77876	0.78989	0.8334	0.79279	0.79482	0.76447	0.78732	0.79514
-45	0.78559	0.8147	0.79821	0.80768	0.80043	0.82416	0.80529	0.84276	0.83821	0.78609	0.78943	0.8217	0.77717	0.78538	0.83698	0.79798	0.79577	0.79968	0.80922	0.8178	0.80776	0.81295	0.81372	0.80334	0.819	0.81339	0.79998	0.80043	0.76486	0.73733	0.77981	0.78103	0.77298	0.75249	0.78378	0.75986	0.7623	0.77743	0.79505	0.79747	0.8441	0.78473	0.79086	0.77005	0.79733	0.80226
-30	0.78628	0.82494	0.80755	0.81309	0.79291	0.83319	0.80704	0.84772	0.84792	0.79834	0.7907	0.82485	0.79083	0.78443	0.84892	0.81271	0.79288	0.80977	0.82145	0.84369	0.81209	0.82573	0.82176	0.82426	0.82426	0.81707	0.80949	0.79659	0.76628	0.74368	0.78632	0.80243	0.778	0.75027	0.78724	0.77437	0.76985	0.78743	0.80812	0.80346	0.84321	0.7953	0.78692	0.78452	0.81436	0.8188
-15	0.78785	0.83936	0.81724	0.82326	0.78831	0.84044	0.80924	0.85619	0.85209	0.80525	0.79245	0.83359	0.80422	0.79174	0.86294	0.81615	0.79048	0.81505	0.829	0.85619	0.81612	0.8328	0.82018	0.83431	0.83842	0.8207	0.80185	0.79964	0.76858	0.74943	0.79825	0.80804	0.77739	0.74879	0.79017	0.79675	0.77381	0.78339	0.81649	0.80352	0.84333	0.80065	0.78932	0.7956	0.83098	0.81741
0	0.79497	0.82698	0.83003	0.81865	0.78455	0.8304	0.81427	0.85181	0.85727	0.80838	0.79996	0.83401	0.80403	0.79408	0.86171	0.81913	0.78385	0.81547	0.83783	0.85542	0.8238	0.81927	0.81579	0.83537	0.83249	0.81052	0.80746	0.78775	0.76589	0.74605	0.79564	0.81001	0.76773	0.7631	0.78478	0.80957	0.7819	0.78763	0.82063	0.81726	0.83667	0.80983	0.8047	0.81953	0.82731	0.80607
15	0.79183	0.81821	0.82133	0.82888	0.78627	0.82982	0.812	0.84836	0.85387	0.80767	0.79917	0.83297	0.80279	0.80383	0.86003	0.81806	0.77889	0.81853	0.82809	0.83722	0.81869	0.819	0.80816	0.83602	0.8364	0.79344	0.81988	0.78522	0.76445	0.74569	0.78477	0.80345	0.75377	0.76455	0.78279	0.80413	0.79189	0.78712	0.82082	0.81314	0.8242	0.8006	0.80296	0.83671	0.81647	0.79308
30	0.79005	0.81077	0.81147	0.84097	0.78644	0.81774	0.81094	0.84129	0.85283	0.79954	0.80214	0.81419	0.80685	0.80566	0.8467	0.83086	0.78433	0.82057	0.82289	0.82971	0.81645	0.81049	0.80462	0.82638	0.83594	0.78377	0.82987	0.78406	0.76422	0.74992	0.76375	0.78822	0.75181	0.77335	0.78704	0.80417	0.7956	0.78622	0.81229	0.8076	0.82086	0.79791	0.80806	0.8212	0.8128	0.7875
45	0.78431	0.80755	0.8165	0.84371	0.80333	0.79606	0.81201	0.84604	0.84869	0.79733	0.81	0.79754	0.8045	0.80251	0.83193	0.82516	0.79531	0.81395	0.81768	0.81529	0.80443	0.7902	0.80608	0.80876	0.82895	0.78821	0.82616	0.78041	0.75278	0.74823	0.75757	0.77806	0.74679	0.78335	0.78802	0.79939	0.79059	0.78529	0.80004	0.80683	0.81099	0.77969	0.8004	0.81141	0.79337	0.77789
60	0.79814	0.81489	0.83036	0.85601	0.80671	0.80565	0.82464	0.84343	0.84995	0.81303	0.82248	0.80988	0.81125	0.81601	0.83608	0.82969	0.80941	0.82407	0.81827	0.81681	0.80976	0.79997	0.81745	0.80623	0.8331	0.79847	0.8367	0.78389	0.75772	0.76317	0.76818	0.78085	0.75518	0.80118	0.7939	0.8017	0.80018	0.80134	0.80818	0.81634	0.80938	0.78178	0.82111	0.82249	0.794	0.78209
75	0.82736	0.8443	0.85126	0.87662	0.82331	0.82876	0.85028	0.8614	0.8719	0.8406	0.84647	0.82976	0.82027	0.82949	0.84632	0.84702	0.83534	0.84798	0.83787	0.83919	0.83756	0.82147	0.85236	0.81702	0.84754	0.83325	0.86278	0.8066	0.78757	0.79605	0.79693	0.79461	0.77902	0.82837	0.82378	0.82548	0.833	0.83451	0.83013	0.83941	0.84481	0.80379	0.82811	0.84523	0.80551	0.79919
90	0.85957	0.8789	0.87312	0.89382	0.86408	0.85626	0.88753	0.89499	0.89136	0.87944	0.87702	0.86725	0.85583	0.86103	0.8732	0.87219	0.87229	0.87705	0.87413	0.87664	0.87558	0.85764	0.89479	0.84994	0.87813	0.87369	0.89642	0.84229	0.82833	0.83984	0.83638	0.82913	0.8178	0.86446	0.85417	0.85577	0.86951	0.87085	0.86354	0.87671	0.87877	0.83955	0.85263	0.87616	0.84222	0.84018
105	0.89685	0.91596	0.90562	0.9278	0.89374	0.87666	0.9197	0.91834	0.91551	0.9213	0.91232	0.89648	0.89236	0.89392	0.90163	0.9001	0.9079	0.90333	0.9097	0.91085	0.91256	0.90377	0.92888	0.88652	0.91302	0.9113	0.92702	0.88394	0.86947	0.88118	0.86099	0.87063	0.85679	0.88985	0.89088	0.8967	0.89826	0.91312	0.89723	0.91382	0.91688	0.88907	0.88773	0.9047	0.88108	0.874
120	0.92596	0.94259	0.94004	0.94086	0.91564	0.8966	0.9444	0.93821	0.93606	0.96102	0.93759	0.92987	0.92893	0.92209	0.92994	0.92909	0.93991	0.92157	0.94509	0.95019	0.94362	0.92641	0.95685	0.91797	0.92613	0.94399	0.94476	0.90459	0.90138	0.91415	0.89432	0.90898	0.90871	0.91646	0.91531	0.92797	0.92069	0.95402	0.91684	0.93969	0.94091	0.93798	0.90144	0.93013	0.91294	0.91232
135	0.94644	0.95683	0.96616	0.95394	0.93702	0.9137	0.95692	0.95155	0.95327	0.98643	0.94594	0.955	0.96056	0.93747	0.94243	0.94661	0.96103	0.94414	0.95972	0.96823	0.96038	0.94709	0.97625	0.94136	0.93487	0.95934	0.94346	0.9189	0.93235	0.93156	0.92691	0.92689	0.94086	0.93125	0.92476	0.95099	0.93425	0.96794	0.92817	0.95596	0.95397	0.95388	0.92226	0.94936	0.93423	0.92281
150	0.9544	0.94	0.96032	0.94769	0.94556	0.91262	0.96118	0.95141	0.94618	0.98719	0.94197	0.9671	0.95154	0.93396	0.93591	0.94427	0.96138	0.94261	0.96015	0.95784	0.95674	0.94426	0.97747	0.9396	0.92868	0.94691	0.94188	0.91559	0.93952	0.9348	0.93281	0.93426	0.94969	0.9309	0.91987	0.94417	0.94084	0.96744	0.9235	0.95287	0.94968	0.96426	0.91932	0.95118	0.93955	0.92612
165	0.94373	0.92524	0.93614	0.93292	0.94233	0.91943	0.9429	0.93714	0.93281	0.9639	0.9237	0.95044	0.93277	0.92072	0.92482	0.93397	0.94187	0.93017	0.94335	0.94059	0.92132	0.92395	0.96491	0.92216	0.91138	0.92186	0.92493	0.91406	0.93424	0.91543	0.90427	0.918	0.93266	0.91288	0.90626	0.9252	0.92213	0.96056	0.90533	0.93402	0.94008	0.94215	0.90483	0.92149	0.92229	0.91202
180	0.92662	0.90255	0.9033	0.896	0.91352	0.90485	0.90919	0.9145	0.91238	0.92985	0.89042	0.91297	0.90113	0.88872	0.89726	0.91435	0.91589	0.91099	0.92007	0.90895	0.88716	0.89373	0.93325	0.88666	0.88917	0.88752	0.89523	0.88846	0.91277	0.88635	0.87523	0.8914	0.91122	0.89419	0.88523	0.89367	0.89852	0.92641	0.87206	0.91209	0.92229	0.91671	0.88191	0.87771	0.89612	0.88645
195	0.89545	0.87653	0.87506	0.85713	0.89613	0.87273	0.87494	0.88849	0.88092	0.89732	0.85756	0.8708	0.86678	0.86098	0.86992	0.87363	0.88497	0.87791	0.89926	0.86857	0.84211	0.85842	0.88883	0.84416	0.86004	0.86287	0.86051	0.85673	0.87951	0.84793	0.85429	0.85353	0.87315	0.87167	0.85549	0.85112	0.86405	0.88298	0.84057	0.87741	0.893	0.87809	0.86232	0.84622	0.86917	0.85867
210	0.8682	0.85887	0.84291	0.82974	0.85375	0.8616	0.85416	0.86722	0.85433	0.86498	0.83383	0.85949	0.82937	0.8445	0.85734	0.84533	0.8487	0.85658	0.87736	0.85256	0.8214	0.84338	0.85828	0.82834	0.8467	0.84134	0.83945	0.83616	0.8535	0.82228	0.82938	0.82384	0.84351	0.85794	0.83297	0.83937	0.83937	0.85579	0.82656	0.84642	0.85179	0.8354	0.85045	0.8213	0.84803	0.84954
225	0.86431	0.8511	0.81769	0.83242	0.85055	0.85001	0.851	0.86194	0.84837	0.85228	0.82899	0.85038	0.81102	0.82599	0.8464	0.83257	0.83396	0.83696	0.87242	0.84619	0.81709	0.84153	0.84042	0.82752	0.83964	0.84029	0.84607	0.83364	0.84564	0.81568	0.82436	0.80898	0.82676	0.85234	0.82675	0.84339	0.83699	0.84391	0.82647	0.84391	0.85151	0.82583	0.83879	0.80165	0.83501	0.84581
240	0.86459	0.86471	0.81608	0.84857	0.86354	0.85341	0.86162	0.86925	0.85819	0.85446	0.84051	0.8511	0.82269	0.83159	0.85395	0.83885	0.83356	0.85025	0.88167	0.84101	0.82521	0.84233	0.84571	0.84199	0.85047	0.84963	0.86144	0.85369	0.8579	0.82299	0.83814	0.81184	0.83091	0.86813	0.83261	0.84544	0.85232	0.8484	0.84978	0.85541	0.84351	0.83237	0.85373	0.81607	0.84895	0.85884
255	0.87825	0.8851	0.84513	0.86846	0.88546	0.85943	0.8819	0.8944	0.88312	0.87058	0.86381	0.87277	0.84412	0.86325	0.86875	0.8581	0.85381	0.86781	0.90207	0.86496	0.84439	0.86023	0.85724	0.86342	0.86796	0.88003	0.87708	0.88125	0.86938	0.84682	0.8617	0.83174	0.85146	0.89228	0.85894	0.87067	0.87262	0.8704	0.87475	0.88429	0.8543	0.86143	0.87987	0.82201	0.85995	0.87466
270	0.89445	0.90121	0.88463	0.875	0.9032	0.88696	0.91155	0.90789	0.91093	0.8997	0.89047	0.89546	0.88	0.89988	0.89083	0.88853	0.87608	0.88241	0.92956	0.8967	0.88353	0.88045	0.89017	0.89732	0.89881	0.89543	0.90643	0.9095	0.89218	0.87731	0.89179	0.86863	0.88225	0.92388	0.87665	0.89134	0.90339	0.8884	0.89687	0.90854	0.88235	0.88041	0.89375	0.83701	0.8798	0.90507
285	0.90661	0.92406	0.91723	0.90451	0.9337	0.91475	0.93813	0.93613	0.9429	0.92971	0.91082	0.92255	0.91944	0.92314	0.90061	0.92201	0.90715	0.90609	0.95138	0.92528	0.91213	0.91314	0.92828	0.92181	0.92256	0.91783	0.92387	0.93342	0.9068	0.89769	0.92517	0.89266	0.91651	0.94276	0.88854	0.92318	0.92661	0.91341	0.92472	0.93207	0.91428	0.90881	0.91831	0.86871	0.90702	0.91925
300	0.92366	0.9366	0.92646	0.93359	0.94922	0.93571	0.95721	0.95518	0.95773	0.94472	0.92471	0.94056	0.93404	0.9337	0.9097	0.93752	0.92264	0.9227	0.9575	0.93523	0.92866	0.93813	0.95127	0.92874	0.94377	0.94129	0.93004	0.94483	0.92115	0.91664	0.94571	0.91872	0.9438	0.94953	0.90782	0.93147	0.94615	0.93808	0.95031	0.95063	0.94304	0.93694	0.92951	0.89587	0.93261	0.94324
315	0.92718	0.94859	0.93871	0.92749	0.95757	0.95635	0.9524	0.96307	0.95797	0.95432	0.92655	0.94024	0.94424	0.93912	0.90839	0.94018	0.92889	0.93279	0.95917	0.94435	0.9328	0.93835	0.96483	0.92953	0.96195	0.94846	0.92272	0.9391	0.91935	0.91821	0.94516	0.93657	0.95204	0.94613	0.91175	0.94384	0.94567	0.93999	0.96563	0.95387	0.95687	0.94038	0.93936	0.90465	0.93598	0.93675
330	0.92726	0.93377	0.92527	0.91112	0.94288	0.95529	0.93412	0.95994	0.94452	0.94722	0.91711	0.92105	0.93543	0.9309	0.9001	0.93523	0.92526	0.93355	0.95095	0.92699	0.92961	0.93557	0.95444	0.91718	0.94547	0.94364	0.91786	0.9169	0.9118	0.91323	0.93359	0.93825	0.94785	0.93436	0.90765	0.92808	0.9317	0.922	0.96367	0.94379	0.96115	0.94639	0.9202	0.90317	0.93517	0.91688
345	0.90695	0.90982	0.90239	0.8891	0.91921	0.93579	0.90707	0.94525	0.91867	0.92262	0.90162	0.89105	0.91763	0.91652	0.88609	0.90207	0.90374	0.91768	0.92894	0.90643	0.9013	0.91259	0.92193	0.89991	0.92324	0.92796	0.87979	0.90066	0.89655	0.89661	0.91075	0.91792	0.92816	0.90553	0.89472	0.9082	0.90019	0.89921	0.94354	0.9131	0.94614	0.93335	0.90636	0.89305	0.92779	0.89675
360	0.87906	0.88285	0.8688	0.86931	0.87855	0.89471	0.88044	0.91915	0.88798	0.88697	0.87832	0.87612	0.87657	0.88099	0.87426	0.88035	0.87248	0.89369	0.89911	0.8901	0.87539	0.88759	0.8903	0.87868	0.89137	0.89535	0.85451	0.8705	0.86036	0.87097	0.88253	0.88833	0.8959	0.8778	0.87921	0.88655	0.86935	0.88421	0.91494	0.87705	0.92356	0.90115	0.86599	0.87696	0.90648	0.86533
375	0.86208	0.85054	0.83305	0.86659	0.85	0.86657	0.85733	0.88539	0.86344	0.85303	0.86068	0.84682	0.84455	0.84828	0.85853	0.85816	0.85367	0.86659	0.87386	0.87051	0.84835	0.85303	0.85677	0.86709	0.86834	0.87538	0.84095	0.83404	0.82907	0.84769	0.85798	0.85674	0.86866	0.85059	0.85975	0.86784	0.83818	0.8652	0.89023	0.85201	0.90373	0.86966	0.8491	0.8552	0.8829	0.83589
390	0.84736	0.84491	0.82517	0.8629	0.83194	0.84284	0.84549	0.86168	0.85427	0.84351	0.84132	0.83149	0.82776	0.82584	0.85175	0.84641	0.83968	0.8699	0.85984	0.85006	0.83349	0.82197	0.84602	0.86587	0.84434	0.85747	0.83258	0.82609	0.82572	0.83836	0.85459	0.83293	0.86028	0.85067	0.85759	0.84391	0.82138	0.8647	0.87824	0.84285	0.87288	0.84258	0.82775	0.84096	0.8724	0.81396
405	0.85068	0.84586	0.83421	0.85925	0.82358	0.83352	0.85816	0.86562	0.86114	0.84507	0.84336	0.83608	0.82443	0.83688	0.8627	0.85202	0.84671	0.87044	0.86173	0.86042	0.82765	0.81794	0.83703	0.87857	0.83346	0.85424	0.84566	0.83945	0.81889	0.84846	0.85986	0.82358	0.85956	0.85871	0.86369	0.84169	0.82913	0.86491	0.87475	0.84631	0.86027	0.83726	0.82495	0.82423	0.87619	0.81287
420	0.86661	0.86079	0.85766	0.87003	0.83195	0.84449	0.8857	0.88338	0.88424	0.86949	0.86075	0.83911	0.84829	0.85872	0.87871	0.8644	0.85144	0.87775	0.88052	0.87327	0.84723	0.83497	0.85859	0.90908	0.84761	0.85875	0.87824	0.85896	0.8408	0.86566	0.87883	0.84136	0.86402	0.88207	0.87552	0.86639	0.86205	0.87339	0.88371	0.85717	0.86738	0.84413	0.85038	0.83705	0.88817	0.83043
435	0.89835	0.87575	0.88858	0.91433	0.86267	0.8587	0.9194	0.9124	0.91148	0.90478	0.88355	0.86703	0.87869	0.88146	0.90047	0.88614	0.86935	0.89096	0.90289	0.89618	0.87059	0.85987	0.8916	0.92325	0.86765	0.87838	0.90814	0.88582	0.85991	0.89156	0.90538	0.86572	0.89163	0.90687	0.89179	0.89971	0.89478	0.90483	0.91559	0.8909	0.88762	0.86418	0.90084	0.87387	0.90983	0.86314
450	0.93131	0.90743	0.92532	0.93913	0.88364	0.88234	0.95554	0.94433	0.93462	0.93549	0.90823	0.90185	0.90302	0.91004	0.92669	0.9041	0.89784	0.9133	0.92204	0.92533	0.90646	0.89585	0.92648	0.94158	0.89884	0.90385	0.9247	0.91466	0.89389	0.92686	0.92978	0.91707	0.92112	0.94383	0.91903	0.92378	0.93671	0.93074	0.95094	0.92514	0.9095	0.88834	0.93644	0.90351	0.9365	0.90246
465	0.95518	0.93103	0.95725	0.94796	0.91984	0.91102	0.97297	0.96838	0.94993	0.96215	0.92634	0.9315	0.9365	0.94166	0.94792	0.91441	0.90991	0.93439	0.9457	0.95033	0.93455	0.926	0.95236	0.95443	0.92832	0.9259	0.95011	0.93998	0.92451	0.95979	0.94606	0.94482	0.94776	0.95651	0.93169	0.9646	0.96733	0.93851	0.97557	0.95149	0.91866	0.91494	0.96772	0.931	0.95557	0.92493
480	0.97002	0.93637	0.96844	0.95305	0.93927	0.93205	0.98191	0.97593	0.95224	0.97337	0.94562	0.94749	0.95654	0.95366	0.96	0.92238	0.92369	0.94476	0.95735	0.96353	0.94944	0.94485	0.9657	0.95062	0.92449	0.94463	0.97926	0.9685	0.94911	0.97752	0.94772	0.95952	0.96152	0.97199	0.94041	0.97799	0.97988	0.94795	0.98969	0.96338	0.9309	0.93254	0.98147	0.94385	0.96933	0.94328
495	0.97105	0.93884	0.97085	0.93766	0.94642	0.94852	0.97795	0.96955	0.94719	0.96877	0.95393	0.9592	0.95878	0.96024	0.95714	0.91789	0.91388	0.93617	0.95198	0.95861	0.94392	0.94877	0.96632	0.93755	0.93392	0.94828	0.96898	0.977	0.96058	0.97261	0.94038	0.9619	0.95542	0.96407	0.94385	0.98756	0.98481	0.94991	0.9857	0.96492	0.947	0.93906	0.98166	0.95339	0.96484	0.95082
510	0.95406	0.92007	0.94837	0.91696	0.93841	0.93041	0.95857	0.95881	0.92658	0.94839	0.94171	0.9548	0.93619	0.93754	0.94655	0.91456	0.89986	0.92219	0.94143	0.94527	0.93494	0.93334	0.95576	0.90995	0.9269	0.93795	0.94555	0.96042	0.9448	0.95415	0.92101	0.95332	0.93729	0.95436	0.94131	0.9656	0.96581	0.94622	0.95727	0.9494	0.94277	0.94064	0.9492	0.94096	0.94849	0.93833
525	0.93011	0.90329	0.92372	0.89046	0.91458	0.91412	0.93052	0.92685	0.89923	0.90899	0.91794	0.92734	0.90755	0.91036	0.92204	0.89243	0.88627	0.90365	0.9127	0.91273	0.9146	0.91105	0.93254	0.89255	0.91653	0.91224	0.91231	0.93196	0.92821	0.92537	0.89687	0.93303	0.91569	0.93386	0.91714	0.94113	0.93047	0.9231	0.92987	0.92634	0.92854	0.92164	0.92671	0.91554	0.91825	0.91996
540	0.89891	0.89634	0.89925	0.86301	0.89288	0.89629	0.90399	0.89185	0.87009	0.88448	0.88427	0.88813	0.88465	0.88202	0.89336	0.87614	0.87255	0.89181	0.88316	0.8866	0.89357	0.88039	0.90599	0.88435	0.8886	0.88241	0.88254	0.91045	0.91245	0.89847	0.87686	0.90809	0.89626	0.91245	0.89549	0.89227	0.89403	0.90363	0.89673	0.90301	0.89628	0.90978	0.89956	0.87661	0.88872	0.89109
555	0.8837	0.87776	0.87908	0.84896	0.8767	0.87848	0.88313	0.87473	0.85597	0.86104	0.87172	0.86177	0.86173	0.85585	0.87115	0.87061	0.86633	0.86864	0.86931	0.86132	0.87159	0.86261	0.87536	0.86995	0.87157	0.86862	0.85618	0.88718	0.88791	0.87027	0.86684	0.87952	0.8836	0.88755	0.88221	0.86452	0.87461	0.89106	0.87686	0.88262	0.88154	0.9045	0.87744	0.84825	0.87741	0.87876
570	0.87928	0.87327	0.86843	0.85154	0.8584	0.87307	0.87353	0.88115	0.85979	0.85756	0.86515	0.83422	0.8549	0.853	0.85393	0.86017	0.85833	0.85981	0.87072	0.8456	0.86522	0.86184	0.87457	0.87311	0.86383	0.87027	0.84148	0.86703	0.88249	0.85273	0.87467	0.87708	0.87462	0.87862	0.87249	0.85929	0.86644	0.88663	0.87608	0.8718	0.88129	0.90352	0.87195	0.85168	0.86706	0.88085
585	0.8867	0.86173	0.88384	0.87497	0.85733	0.87909	0.8821	0.88831	0.88025	0.85967	0.87311	0.84633	0.86167	0.85118	0.85652	0.8705	0.86783	0.86231	0.87477	0.85934	0.87094	0.87693	0.8832	0.87508	0.86992	0.87167	0.849	0.86192	0.88553	0.86604	0.88667	0.88841	0.88434	0.88211	0.87658	0.8614	0.87353	0.89666	0.88536	0.88603	0.88673	0.90249	0.90165	0.84978	0.88177	0.88693
600	0.90243	0.89069	0.90772	0.89441	0.86507	0.9063	0.90264	0.92481	0.9075	0.87856	0.88027	0.87882	0.88008	0.86893	0.87865	0.89427	0.90185	0.88605	0.89191	0.89128	0.89224	0.89549	0.89862	0.89966	0.8876	0.90224	0.85985	0.88317	0.90649	0.89444	0.90714	0.90009	0.91329	0.90909	0.89013	0.87074	0.89658	0.916	0.91028	0.90334	0.89619	0.91332	0.91788	0.85652	0.9044	0.90906
615	0.93378	0.90993	0.94528	0.93685	0.8898	0.93686	0.93488	0.9611	0.93903	0.91037	0.90965	0.92422	0.91971	0.9071	0.9188	0.90976	0.92227	0.92548	0.91584	0.92353	0.91322	0.9283	0.92338	0.92466	0.90325	0.93907	0.90239	0.91244	0.94335	0.93027	0.94175	0.90704	0.94731	0.93209	0.91439	0.90708	0.92281	0.931	0.94174	0.93464	0.92348	0.92859	0.95267	0.8958	0.93608	0.93318
630	0.95919	0.93058	0.97513	0.96684	0.90695	0.97942	0.96743	0.98409	0.96881	0.94806	0.94659	0.95446	0.94312	0.9395	0.94977	0.93392	0.95584	0.95254	0.94414	0.94989	0.94294	0.95489	0.94731	0.94357	0.92388	0.98006	0.94102	0.95365	0.96964	0.96046	0.96129	0.92861	0.97085	0.96357	0.94093	0.93383	0.95647	0.95007	0.97291	0.95486	0.96018	0.94195	0.98207	0.9234	0.96313	0.95856
645	0.98317	0.94301	0.98945	0.9916	0.91802	1.00013	0.98667	1.00085	0.99505	0.97326	0.97745	0.97713	0.97003	0.98014	0.9724	0.95606	0.97034	0.97713	0.95755	0.96018	0.95798	0.98179	0.96373	0.9569	0.94941	1.0022	0.9624	0.98402	0.98649	0.97607	0.98001	0.94133	0.98855	0.98603	0.979	0.97331	0.98086	0.97012	0.99639	0.97536	0.98596	0.96026	1.00311	0.94927	0.97929	0.97501
660	0.98625	0.94309	0.99253	0.99711	0.92271	1.00312	0.99265	1.00426	0.99755	0.98181	0.9892	0.98964	0.97857	0.9956	0.98895	0.95995	0.97424	0.99105	0.96574	0.96778	0.96841	0.97788	0.97839	0.96531	0.96153	1.00591	0.96556	1.00282	0.99223	0.98744	0.97804	0.95515	0.98383	0.99688	0.99855	0.98239	0.99019	0.96957	0.99369	0.98557	0.98124	0.97619	0.99835	0.95795	0.98736	0.97738
675	0.97725	0.94607	0.98597	0.98787	0.9202	0.98979	0.9953	0.98265	0.98753	0.97161	0.98867	0.98045	0.97428	0.99662	0.98534	0.94894	0.96849	0.988	0.95834	0.95921	0.96877	0.96652	0.97398	0.96349	0.95295	0.98743	0.96775	1.00357	0.98865	0.97794	0.96168	0.95965	0.97209	0.99112	0.99504	0.98805	0.98103	0.95156	0.98865	0.97305	0.9793	0.97745	0.99178	0.96209	0.97656	0.96459
690	0.956	0.93888	0.96029	0.96153	0.92237	0.97138	0.97605	0.96503	0.95964	0.95962	0.97857	0.95909	0.96176	0.97795	0.96175	0.94529	0.95337	0.96644	0.94591	0.95282	0.95768	0.94248	0.96048	0.96591	0.93679	0.96403	0.94723	0.99	0.97217	0.94802	0.93486	0.94901	0.95961	0.97923	0.97806	0.97003	0.95096	0.9396	0.96474	0.95174	0.95327	0.96357	0.9688	0.96315	0.95228	0.93579
705	0.93074	0.90994	0.93669	0.94448	0.92258	0.93215	0.94623	0.94436	0.93582	0.93663	0.96636	0.92509	0.92908	0.94878	0.93421	0.92556	0.91904	0.93355	0.93353	0.93048	0.93826	0.91516	0.94148	0.93658	0.91783	0.93547	0.92484	0.95784	0.94802	0.9159	0.91377	0.93147	0.94512	0.94712	0.96236	0.953	0.92613	0.92482	0.9456	0.92473	0.9369	0.94852	0.9333	0.95819	0.93312	0.91828
